customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines__No phone service,MultipleLines__Yes,InternetService__Fiber optic,InternetService__No,OnlineSecurity__No internet service,OnlineSecurity__Yes,OnlineBackup__No internet service,OnlineBackup__Yes,DeviceProtection__No internet service,DeviceProtection__Yes,TechSupport__No internet service,TechSupport__Yes,StreamingTV__No internet service,StreamingTV__Yes,StreamingMovies__No internet service,StreamingMovies__Yes,Contract__One year,Contract__Two year,PaymentMethod__Credit card (automatic),PaymentMethod__Electronic check,PaymentMethod__Mailed check
4620,1,1,1,0,1,1,1,73.55,73.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2779,0,1,0,0,23,1,1,75.4,1643.55,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2861,1,0,0,0,72,0,1,65.55,4807.45,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
4326,0,0,0,0,26,1,1,80.7,2193.0,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3640,0,0,0,0,21,1,1,104.55,2239.4,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
5292,1,0,1,0,60,1,0,24.15,1505.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
6315,1,0,0,0,12,1,0,20.45,255.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
3005,1,0,1,0,16,1,1,75.4,1189.4,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6490,0,0,1,0,63,1,1,79.7,4786.15,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
3397,0,1,0,0,22,1,0,81.7,1820.9,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3839,0,0,1,1,32,1,0,76.3,2404.15,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
5031,0,1,0,0,3,1,1,79.4,205.05,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6780,0,0,0,0,13,1,1,81.15,952.3,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
585,0,0,1,1,68,1,1,103.75,7039.45,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
6232,0,0,1,1,30,1,0,86.45,2538.05,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
3634,0,0,0,0,16,1,0,75.1,1212.85,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
306,1,0,0,0,33,1,0,80.6,2651.1,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
4093,1,0,1,0,72,1,0,19.3,1304.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3336,0,1,0,0,4,1,1,84.6,360.1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2947,0,0,0,0,12,0,1,33.6,435.45,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4706,0,1,1,0,4,1,1,83.25,308.05,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4054,0,0,1,1,0,1,0,80.85,0.0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
4540,0,0,0,0,6,1,1,79.05,434.5,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1855,0,0,1,0,65,1,1,108.05,7118.9,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
225,0,0,0,0,15,1,0,19.9,320.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
566,0,0,0,1,24,1,0,21.05,531.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
549,0,0,0,1,13,0,0,30.15,382.2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
5358,1,0,0,0,24,1,1,79.85,2001.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4333,0,0,1,0,72,0,0,65.5,4919.7,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
4508,0,0,1,1,54,1,1,104.1,5645.8,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
4739,0,0,0,0,3,1,0,74.4,215.8,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4420,1,0,1,1,4,1,1,20.5,77.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
6978,0,1,1,1,32,1,1,91.35,2896.55,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5001,1,1,0,0,35,1,1,99.05,3395.8,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4375,1,0,1,1,35,1,0,20.5,759.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2951,1,1,0,0,2,1,0,44.95,85.15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6057,0,0,0,0,8,1,0,75.6,535.55,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6001,1,0,0,0,22,1,0,55.1,1253.15,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
579,0,0,0,0,15,1,0,58.95,955.15,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3830,1,0,0,0,22,1,1,95.1,2162.6,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
6646,1,0,1,0,1,1,0,44.7,44.7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2285,0,0,1,1,71,1,0,25.45,1813.35,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
5950,1,0,0,0,4,1,0,56.75,245.15,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2813,1,0,0,0,25,1,0,81.75,2028.8,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
4012,0,0,1,1,32,1,1,86.1,2723.75,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1948,1,1,1,0,7,0,0,29.8,220.45,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3060,1,0,0,0,17,1,1,20.5,365.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
6673,1,1,1,0,8,1,0,60.9,551.95,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3422,0,1,0,0,56,1,0,73.25,4054.2,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
6441,1,0,0,0,1,1,1,45.7,45.7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6969,1,1,0,0,8,1,0,100.3,832.35,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
3166,1,0,0,0,7,1,0,19.25,112.3,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
5513,1,0,0,1,3,1,0,20.85,60.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2401,0,0,0,0,71,1,0,77.35,5550.1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
2203,0,0,0,0,2,1,1,96.0,174.8,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
5184,0,0,0,0,1,1,0,90.55,90.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
3526,1,0,1,0,49,1,1,93.85,4733.1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
373,1,0,0,0,58,1,0,70.1,4048.95,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
6305,1,1,1,0,44,0,1,30.35,1359.7,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
407,0,0,1,1,59,1,1,75.95,4542.35,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
1958,1,0,0,0,71,1,1,108.05,7532.15,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4154,1,0,0,0,1,1,1,69.9,69.9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4158,0,0,0,0,11,1,0,75.25,888.65,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4716,1,1,1,0,62,1,1,103.75,6383.35,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
4578,0,0,1,1,35,1,1,54.95,1916.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2319,0,0,0,0,20,1,1,19.5,413.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
762,1,0,1,1,40,1,0,19.6,808.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1707,0,0,0,0,39,1,1,47.85,1886.4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6069,1,0,0,0,1,1,1,86.6,86.6,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5799,0,0,1,1,72,1,0,23.75,1679.25,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
6593,0,1,1,0,33,1,1,80.6,2656.5,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1781,0,0,0,0,12,1,0,43.8,540.95,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2607,1,0,0,0,1,1,0,19.75,19.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
6382,1,0,0,1,27,1,0,19.15,537.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2296,1,0,1,1,34,1,0,19.6,678.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
824,0,0,1,0,56,1,0,80.3,4513.65,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
5933,0,0,0,0,58,1,0,24.35,1423.85,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
3444,0,0,1,1,22,1,0,25.25,555.4,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
6434,0,0,1,1,10,1,0,26.1,225.55,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
5174,1,0,0,0,13,1,0,20.0,268.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
2701,0,0,0,0,35,1,0,85.3,2917.5,1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
4713,0,0,0,0,34,1,1,70.0,2416.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
949,0,1,0,0,4,1,1,94.3,424.45,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1747,1,0,1,0,72,1,0,20.7,1492.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2263,1,0,0,0,2,1,0,70.3,132.4,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
5932,0,0,0,0,7,1,1,95.35,660.9,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1338,1,1,1,0,27,1,1,75.5,1893.95,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5773,1,0,1,1,4,1,1,69.55,284.9,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6303,0,0,0,0,37,1,0,19.85,784.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
5014,1,0,0,0,21,1,0,20.0,417.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1974,0,1,1,0,53,1,1,95.85,5016.25,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
6706,0,0,0,0,18,1,1,90.1,1612.75,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
4969,0,0,0,0,2,1,0,68.95,119.75,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6236,1,0,1,1,32,1,1,99.55,3204.65,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
4555,1,1,1,0,23,1,1,20.75,485.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
634,1,0,0,0,3,1,1,50.15,160.85,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4687,0,0,1,1,71,0,0,58.65,4145.25,0,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
5268,1,0,0,0,9,1,1,95.9,827.45,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
2849,0,0,0,0,1,1,0,49.5,49.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3287,1,0,1,1,18,1,0,57.45,990.85,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2712,1,0,1,1,12,1,0,53.65,696.35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
5436,1,0,1,0,71,1,1,80.1,5585.4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
6585,0,0,0,0,64,1,1,24.4,1601.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
2635,1,0,0,0,4,0,1,40.05,162.45,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
6609,0,0,0,0,23,1,1,19.5,470.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1005,0,0,1,1,39,1,0,51.05,2066.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2394,1,0,1,0,28,1,0,54.35,1426.45,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
5865,0,1,0,0,5,1,1,84.7,392.5,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5285,0,1,1,0,45,1,1,86.1,3861.45,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5088,1,0,0,0,37,1,1,70.35,2552.9,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5587,0,1,1,0,60,1,1,110.0,6668.35,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3395,1,1,0,0,8,1,1,100.6,819.4,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4787,0,0,0,0,47,1,0,94.9,4615.25,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
5983,1,0,1,1,26,1,1,83.75,2070.6,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2930,0,1,1,1,3,1,1,88.3,273.75,1,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5916,0,0,1,1,50,1,1,69.75,3557.7,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
932,1,0,1,1,27,1,0,71.6,1957.1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
2914,0,1,0,0,8,1,1,92.1,729.95,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1801,0,0,1,0,62,1,0,23.65,1416.75,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
5784,0,0,1,0,71,1,0,81.85,5924.4,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1200,1,0,0,0,66,1,0,25.1,1697.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4572,1,0,1,1,68,1,1,114.7,7849.85,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
3196,0,0,0,0,13,0,0,49.15,649.4,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3433,1,0,1,0,56,1,1,80.9,4557.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
7013,1,0,1,0,38,1,1,79.45,3013.05,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
852,1,1,0,0,14,1,0,90.45,1266.1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1287,0,0,0,1,16,1,1,19.3,360.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
5186,0,0,1,1,14,1,0,70.2,1046.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3445,1,0,1,1,32,1,1,69.75,2347.9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2345,0,0,0,0,8,1,0,54.25,447.75,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2464,0,0,1,1,43,1,1,99.3,4209.95,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
548,0,0,0,0,52,1,0,74.0,3877.65,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False
2833,1,0,0,0,3,1,1,50.25,152.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1951,1,0,0,0,29,1,1,19.8,572.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5917,0,0,0,0,1,1,0,19.65,19.65,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
879,1,1,0,0,12,0,1,43.65,526.95,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
2704,0,0,1,1,16,0,1,35.5,552.7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4987,0,0,0,0,40,1,1,80.75,3208.65,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
4021,0,0,0,0,5,0,0,39.5,210.75,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
4239,1,0,1,0,40,1,1,97.1,3706.95,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2434,0,0,0,0,36,1,0,19.55,620.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4931,0,0,0,0,5,1,1,80.0,412.5,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1112,0,0,0,0,10,1,1,84.7,832.05,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1402,1,0,1,1,2,1,1,89.55,185.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
248,1,0,0,0,23,1,1,90.6,1943.2,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
4323,1,0,1,1,26,1,1,20.05,505.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
3408,0,1,1,0,72,1,1,112.4,8046.85,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
1176,0,0,1,0,34,1,0,50.2,1815.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5086,1,0,0,0,10,1,0,62.25,612.95,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2677,0,0,0,0,14,1,0,55.7,795.15,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
432,0,0,0,0,23,1,1,90.05,2169.8,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6798,1,0,1,0,47,1,0,19.65,973.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
5005,1,0,1,0,24,1,1,89.25,2210.2,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3931,1,0,1,0,49,1,1,99.05,4853.75,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
6279,1,1,0,0,20,1,0,54.0,1055.9,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
4370,0,0,0,0,2,1,0,69.75,144.55,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2168,0,0,0,0,2,1,1,49.05,91.1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5518,1,0,0,0,22,0,0,56.75,1304.85,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
445,1,0,0,0,7,1,1,98.05,713.0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1433,1,0,0,0,1,1,0,21.1,21.1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
2943,0,0,1,1,59,1,1,96.65,5580.8,0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2893,0,0,1,1,58,1,1,24.5,1497.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3046,0,0,0,0,41,1,1,114.5,4527.45,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
6941,0,1,0,0,59,1,1,79.2,4590.35,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
308,0,0,1,1,3,1,1,69.55,200.2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
185,1,0,0,0,32,1,1,20.05,614.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1188,1,1,1,0,46,1,1,98.85,4564.9,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
3052,1,0,1,1,0,1,0,25.75,0.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
6962,1,0,0,0,2,1,1,80.95,171.15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6475,0,0,1,1,52,1,0,19.6,1012.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
3097,0,1,0,0,13,1,1,74.3,940.35,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
6357,0,1,0,0,11,1,0,89.7,1047.7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5144,1,0,0,0,32,1,0,87.65,2766.4,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5003,1,1,1,0,17,1,1,100.45,1622.45,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
3168,0,0,0,0,16,1,1,74.75,1129.35,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6377,0,0,0,0,51,1,0,107.45,5680.9,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
4123,1,0,0,0,29,1,1,75.35,2243.9,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
6060,1,0,1,0,70,1,0,64.95,4523.25,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
6115,0,0,1,1,71,1,0,100.45,7159.7,0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
922,1,0,1,1,41,1,0,68.5,2839.95,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
5274,1,0,0,0,1,1,1,80.55,80.55,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3247,0,0,1,0,7,1,0,81.25,580.1,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
3211,1,0,1,1,25,1,1,90.4,2178.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False
6857,1,0,1,1,67,1,0,89.55,6038.55,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
4918,1,0,1,1,5,1,1,55.7,259.4,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6748,1,0,0,1,15,1,1,24.8,324.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3307,0,0,1,1,20,1,0,20.0,417.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
6244,1,0,1,1,3,1,1,56.15,168.15,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
5487,1,0,1,1,54,1,1,105.2,5637.85,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
6154,1,0,0,0,42,1,1,19.55,839.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5232,0,0,1,0,9,1,1,79.75,769.1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2917,0,0,0,0,63,1,0,97.45,6253.0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
665,0,0,1,0,69,1,0,24.25,1641.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
6613,0,0,0,0,69,1,0,24.6,1678.05,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
2366,1,0,1,0,40,1,1,50.15,2058.5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
222,1,0,0,0,60,0,0,39.6,2424.5,0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
6872,0,0,0,0,4,1,1,94.4,387.2,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
